Price per GB,Price per TB,Price,Capacity,Warranty,Form Factor,Technology,Condition,Affiliate Link,Affiliate Link HTML
₹10,"₹9,688","₹1,240",128 GB,10 years,microSD,Flash,New,Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA),"<a href=""https://www.amazon.in/dp/B09MT84WV5"">Samsung EVO Plus 128GB microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter (MB-MC128KA)</a>"
₹10,"₹9,750","₹19,499",2 TB,5 years,"External 3.5""",HDD,New,"WD_Black P40 Game Drive 2TB, 2000MB/s R, 2000MB/s W, External SSD, USB 3.2 Gen2X2, Customisable RGB Lighting for Desktop, Mac, Gaming Console","<a href=""https://www.amazon.in/dp/B09ZRWT134"">WD_Black P40 Game Drive 2TB, 2000MB/s R, 2000MB/s W, External SSD, USB 3.2 Gen2X2, Customisable RGB Lighting for Desktop, Mac, Gaming Console</a>"
₹10,"₹9,758","₹1,249",128 GB,2 years,microSD,Flash,New,"SanDisk 128GB High Endurance Video MicroSDXC Card with Adapter for Dash Cam and Home Monitoring Surveillance Systems - C10, U3, V30, 4K UHD, Micro SD Card - SDSQQNR-128G-GN6IA","<a href=""https://www.amazon.in/dp/B07NY23WBG"">SanDisk 128GB High Endurance Video MicroSDXC Card with Adapter for Dash Cam and Home Monitoring Surveillance Systems - C10, U3, V30, 4K UHD, Micro SD Card - SDSQQNR-128G-GN6IA</a>"
₹10,"₹9,762","₹2,499",256 GB,3 years,External,SSD,New,CYBERX Portable 256GB Slim USB Type C SSD,"<a href=""https://www.amazon.in/dp/B0D2NHB94V"">CYBERX Portable 256GB Slim USB Type C SSD</a>"
₹10,"₹9,764","₹4,999",512 GB,3 years,External,SSD,New,"ADATA SE760 512GB External Solid State Drive/SSD, USB 3.2 Gen 2 with Type-C, Read/Write Speed up to 1,050/1,000 MB/s - ASE760-512GU32G2-CTI (Titan Gray)","<a href=""https://www.amazon.in/dp/B07X44QZ1Y"">ADATA SE760 512GB External Solid State Drive/SSD, USB 3.2 Gen 2 with Type-C, Read/Write Speed up to 1,050/1,000 MB/s - ASE760-512GU32G2-CTI (Titan Gray)</a>"
₹10,"₹9,879","₹2,529",256 GB,10 years,microSD,Flash,New,"SAMSUNG PRO Plus microSD Memory Card + Adapter, 256GB MicroSDXC, Up to 180 MB/s, Full HD & 4K UHD, UHS-I, C10, U3, V30, A2 for Android Phones, Tablets, Action Camera, Drone, MB-MD256SA/APC","<a href=""https://www.amazon.in/dp/B0C7KQMDFS"">SAMSUNG PRO Plus microSD Memory Card + Adapter, 256GB MicroSDXC, Up to 180 MB/s, Full HD & 4K UHD, UHS-I, C10, U3, V30, A2 for Android Phones, Tablets, Action Camera, Drone, MB-MD256SA/APC</a>"
₹10,"₹9,914","₹1,269",128 GB,10 years,SD,Flash,New,"SanDisk Ultra UHS I 128GB SD Card 140MB/s for DSLR and Mirrorless Cameras, 10Y Warranty","<a href=""https://www.amazon.in/dp/B0B7NS71G2"">SanDisk Ultra UHS I 128GB SD Card 140MB/s for DSLR and Mirrorless Cameras, 10Y Warranty</a>"
₹10,"₹9,941","₹5,090",256 GB x2,5 years,SD,Flash,New,"Gigastone 256GB SD Card 2 Pack, V30 SDXC Memory Card High Speed 4K Ultra HD UHD Video Compatible with Canon Nikon Sony Pentax Kodak Olympus Panasonic Digital Camera","<a href=""https://www.amazon.in/dp/B09KZPBND5"">Gigastone 256GB SD Card 2 Pack, V30 SDXC Memory Card High Speed 4K Ultra HD UHD Video Compatible with Canon Nikon Sony Pentax Kodak Olympus Panasonic Digital Camera</a>"
₹10,"₹9,959","₹5,099",512 GB,10 years,SD,Flash,New,"SanDisk Ultra UHS I 512GB SD Card 150MB/s for DSLR and Mirrorless Cameras, 10Y Warranty","<a href=""https://www.amazon.in/dp/B0B7NSZTHX"">SanDisk Ultra UHS I 512GB SD Card 150MB/s for DSLR and Mirrorless Cameras, 10Y Warranty</a>"
₹10.,"₹9,995","₹9,995",1 TB,5 years,External,SSD,New,"Sandisk Extreme Portable 1TB, 1050MB/s R, 1000MB/s W, 3mtr Drop Protection, IP65 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD, Black Color","<a href=""https://www.amazon.in/dp/B08GTYFC37"">Sandisk Extreme Portable 1TB, 1050MB/s R, 1000MB/s W, 3mtr Drop Protection, IP65 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD, Black Color</a>"
₹10.,"₹9,996","₹2,559",256 GB,10 years,SD,Flash,New,"SanDisk Ultra UHS I 256GB SD Card 150MB/s for DSLR and Mirrorless Cameras, 10Y Warranty","<a href=""https://www.amazon.in/dp/B0B7NSTFLD"">SanDisk Ultra UHS I 256GB SD Card 150MB/s for DSLR and Mirrorless Cameras, 10Y Warranty</a>"
₹10.,"₹9,998","₹4,999",500 GB,5 years,M.2,NVMe,New,"Samsung 980 500GB Up to 3,500 MB/s PCIe 3.0 NVMe M.2 (2280) Internal Solid State Drive (SSD) (MZ-V8V500)","<a href=""https://www.amazon.in/dp/B08THW4S3T"">Samsung 980 500GB Up to 3,500 MB/s PCIe 3.0 NVMe M.2 (2280) Internal Solid State Drive (SSD) (MZ-V8V500)</a>"
₹10.,"₹9,999","₹9,999",1 TB,5 years,External,SSD,New,"SanDisk Extreme Portable 1TB, 1050MB/s R, 1000MB/s W, 3mtr Drop Protection, IP65 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD, SkyBlue Color","<a href=""https://www.amazon.in/dp/B0C5SDQVNL"">SanDisk Extreme Portable 1TB, 1050MB/s R, 1000MB/s W, 3mtr Drop Protection, IP65 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD, SkyBlue Color</a>"
₹10.,"₹9,999","₹9,999",1 TB,5 years,"External 3.5""",HDD,New,"Western Digital 1TB My Passport Portable SSD, 1050MB/s R, 1000MB/s W, Upto 2 Meter Drop Protection, HW Encryption, Type-C Cable & Type-A Adaptor, for PC&Mac, Space Grey, 5Y Warranty, External SSD","<a href=""https://www.amazon.in/dp/B08F27QGHX"">Western Digital 1TB My Passport Portable SSD, 1050MB/s R, 1000MB/s W, Upto 2 Meter Drop Protection, HW Encryption, Type-C Cable & Type-A Adaptor, for PC&Mac, Space Grey, 5Y Warranty, External SSD</a>"
₹10.,"₹9,999","₹9,999",1 TB,5 years,"External 3.5""",HDD,New,"Western Digital 1TB My Passport Portable SSD, 1050MB/s R, 1000MB/s W, Upto 2 Meter Drop Protection, HW Encryption, Type-C Cable & Type-A Adaptor, for PC&Mac, Gold, 5Y Warranty, External SSD","<a href=""https://www.amazon.in/dp/B08F2G1XPH"">Western Digital 1TB My Passport Portable SSD, 1050MB/s R, 1000MB/s W, Upto 2 Meter Drop Protection, HW Encryption, Type-C Cable & Type-A Adaptor, for PC&Mac, Gold, 5Y Warranty, External SSD</a>"
₹10.,"₹9,999","₹9,999",1 TB,5 years,"External 3.5""",HDD,New,"Western Digital 1TB My Passport Portable SSD, 1050MB/s R, 1000MB/s W, Upto 2 Meter Drop Protection, HW Encryption, Type-C Cable & Type-A Adaptor, for PC&Mac, Midnight Blue, 5Y Warranty, External SSD","<a href=""https://www.amazon.in/dp/B08F21J716"">Western Digital 1TB My Passport Portable SSD, 1050MB/s R, 1000MB/s W, Upto 2 Meter Drop Protection, HW Encryption, Type-C Cable & Type-A Adaptor, for PC&Mac, Midnight Blue, 5Y Warranty, External SSD</a>"
₹10.,"₹9,999","₹9,999",1 TB,5 years,"External 3.5""",HDD,New,"Sandisk Extreme Portable 1TB, 1050MB/s R, 1000MB/s W, 3mtr Drop Protection, IP65 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD, Monterey Color","<a href=""https://www.amazon.in/dp/B0C59G4TLQ"">Sandisk Extreme Portable 1TB, 1050MB/s R, 1000MB/s W, 3mtr Drop Protection, IP65 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD, Monterey Color</a>"
₹10.,"₹10,048","₹10,048",1 TB,3 years,External,SSD,New,"Samsung T7 Shield Portable SSD 1TB USB 3.2 Gen2 External SSD, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE1T0R, Blue","<a href=""https://www.amazon.in/dp/B09YHQ2J5T"">Samsung T7 Shield Portable SSD 1TB USB 3.2 Gen2 External SSD, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE1T0R, Blue</a>"
₹10.,"₹10,141",₹649,64 GB,5 years,SD,Flash,New,"KIOXIA EXCERIA G2 SD Memory Card 64GB, Read Speed 100 MB/s, Write Speed 50 MB/s","<a href=""https://www.amazon.in/dp/B0D62W449L"">KIOXIA EXCERIA G2 SD Memory Card 64GB, Read Speed 100 MB/s, Write Speed 50 MB/s</a>"
₹10.,"₹10,252","₹5,249",512 GB,,External,SSD,New,EVM Elite EnSave Pro External SSD 512GB with 2000 Mb/s Read & 1800 Write - Smallest Portable SSD - USB 3.2 Gen 2x2 USB-C - 10 Years Warranty (EPSSDPro/512G),"<a href=""https://www.amazon.in/dp/B0CNKKR6SP"">EVM Elite EnSave Pro External SSD 512GB with 2000 Mb/s Read & 1800 Write - Smallest Portable SSD - USB 3.2 Gen 2x2 USB-C - 10 Years Warranty (EPSSDPro/512G)</a>"
₹10.,"₹10,281",₹329,32 GB,2 years,USB,Flash,New,HP 818w 32GB USB 3.2 Flash Drive Silver Metal,"<a href=""https://www.amazon.in/dp/B0CRZ1MWCG"">HP 818w 32GB USB 3.2 Flash Drive Silver Metal</a>"
₹10.,"₹10,300","₹20,600",2 TB,5 years,M.2,NVMe,New,"Samsung 990 PRO SSD 2TB PCIe 4.0 M.2 Internal Solid State Drive, Fastest Speed for Gaming, Heat Control, Direct Storage and Memory Expansion for Video Editing, Heavy Graphics, MZ-V9P2T0BW","<a href=""https://www.amazon.in/dp/B0B9C4DKKG"">Samsung 990 PRO SSD 2TB PCIe 4.0 M.2 Internal Solid State Drive, Fastest Speed for Gaming, Heat Control, Direct Storage and Memory Expansion for Video Editing, Heavy Graphics, MZ-V9P2T0BW</a>"
₹10.,"₹10,350","₹20,700",2 TB,5 years,"External 3.5""",HDD,New,"Transcend 310C 2TB USB C & USB A External Portable SSD, Up to 1,050 MB/s, 5 Yr Warranty, Black, for iPhone 15 pro max, MacBook, Ipad, Laptop and Desktop TS2TESD310C","<a href=""https://www.amazon.in/dp/B0C6S44K2Z"">Transcend 310C 2TB USB C & USB A External Portable SSD, Up to 1,050 MB/s, 5 Yr Warranty, Black, for iPhone 15 pro max, MacBook, Ipad, Laptop and Desktop TS2TESD310C</a>"
₹10.,"₹10,355","₹10,355",1 TB,3 years,External,SSD,New,HP P900 1 TB Portable SSD Black /1 TB/USB (3.2 Gen 2 x 2)/ (848V0AA) Black,"<a href=""https://www.amazon.in/dp/B0C9MW7CHL"">HP P900 1 TB Portable SSD Black /1 TB/USB (3.2 Gen 2 x 2)/ (848V0AA) Black</a>"
₹10.,"₹10,383","₹1,329",128 GB,5 years,SD,Flash,New,"KIOXIA EXCERIA G2 SD Memory Card 128GB, Read Speed 100 MB/s, Write Speed 50 MB/s","<a href=""https://www.amazon.in/dp/B0D62W2V96"">KIOXIA EXCERIA G2 SD Memory Card 128GB, Read Speed 100 MB/s, Write Speed 50 MB/s</a>"
₹10.,"₹10,412","₹2,499",240 GB,3 years,Internal,SSD,New,Seagate Barracuda Q1 SSD 240GB Internal Solid State Drive – 6.35 cm (2.5 Inch) SATA 6Gb/s for PC Laptop Upgrade 3D QLC NAND (ZA240CV1A001),"<a href=""https://www.amazon.in/dp/B08FJB98F1"">Seagate Barracuda Q1 SSD 240GB Internal Solid State Drive – 6.35 cm (2.5 Inch) SATA 6Gb/s for PC Laptop Upgrade 3D QLC NAND (ZA240CV1A001)</a>"
₹10.,"₹10,500","₹20,999",2 TB,3 years,External,SSD,New,"Samsung T7 Shield Portable SSD 2TB, USB 3.2 Gen2 External SSD, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE2T0R, Blue","<a href=""https://www.amazon.in/dp/B09YHPP1R9"">Samsung T7 Shield Portable SSD 2TB, USB 3.2 Gen2 External SSD, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE2T0R, Blue</a>"
₹10.,"₹10,500","₹20,999",2 TB,3 years,External,SSD,New,"Samsung T7 Shield Portable SSD 2TB USB 3.2 Gen2 External SSD, Beige, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE2T0K","<a href=""https://www.amazon.in/dp/B09YHPY6ZJ"">Samsung T7 Shield Portable SSD 2TB USB 3.2 Gen2 External SSD, Beige, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE2T0K</a>"
₹11.,"₹10,543","₹2,699",256 GB,10 years,microSD,Flash,New,"SAMSUNG PRO Ultimate microSD Memory Card + Adapter, 256GB microSDXC, Up to 200 MB/s, 4K UHD, UHS-I, Class 10, U3,V30, A2 for Action Camera, Drone, Gaming, Phones, Tablets, MB-MY256SA/WW","<a href=""https://www.amazon.in/dp/B0CBMCNMT2"">SAMSUNG PRO Ultimate microSD Memory Card + Adapter, 256GB microSDXC, Up to 200 MB/s, 4K UHD, UHS-I, Class 10, U3,V30, A2 for Action Camera, Drone, Gaming, Phones, Tablets, MB-MY256SA/WW</a>"
₹11.,"₹10,609",₹679,64 GB,2 years,microSD,Flash,New,"SanDisk 64GB High Endurance Video MicroSDXC Card with Adapter for Dash Cam and Home Monitoring Surveillance Systems - C10, U3, V30, 4K UHD, Micro SD Card - SDSQQNR-064G-GN6IA","<a href=""https://www.amazon.in/dp/B07P3D6Y5B"">SanDisk 64GB High Endurance Video MicroSDXC Card with Adapter for Dash Cam and Home Monitoring Surveillance Systems - C10, U3, V30, 4K UHD, Micro SD Card - SDSQQNR-064G-GN6IA</a>"
₹11.,"₹10,609",₹679,64 GB,10 years,SD,Flash,New,"SanDisk Ultra UHS I 64GB SD Card 140MB/s for DSLR and Mirrorless Cameras, 10Y Warranty","<a href=""https://www.amazon.in/dp/B0B7NWR653"">SanDisk Ultra UHS I 64GB SD Card 140MB/s for DSLR and Mirrorless Cameras, 10Y Warranty</a>"
₹11.,"₹10,738","₹2,749",256 GB,10 years,SD,Flash,New,"SAMSUNG PRO Plus Full Size 256GB SDXC Memory Card, Up to 180 MB/s, Full HD & 4K UHD, UHS-I, C10, U3, V30 for DSLR, Mirrorless Cameras, PCs, MB-SD256S/APC","<a href=""https://www.amazon.in/dp/B0CNXDDQRZ"">SAMSUNG PRO Plus Full Size 256GB SDXC Memory Card, Up to 180 MB/s, Full HD & 4K UHD, UHS-I, C10, U3, V30 for DSLR, Mirrorless Cameras, PCs, MB-SD256S/APC</a>"
₹11.,"₹10,740","₹5,499",512 GB,,microSD,Flash,New,"SanDisk Extreme Pro 512GB microSDXC UHS-I, V30, 200MB/s Read, 140MB/s Write, Memory Card for 4K Video on Smartphones, Action Cams and Drones","<a href=""https://www.amazon.in/dp/B09X7DQJQL"">SanDisk Extreme Pro 512GB microSDXC UHS-I, V30, 200MB/s Read, 140MB/s Write, Memory Card for 4K Video on Smartphones, Action Cams and Drones</a>"
₹11.,"₹10,750","₹21,499",2 TB,5 years,External,SSD,New,"SanDisk 2TB Extreme Pro Portable SSD 2000MB/s R/ W, Upto 3 meter drop protection with IP65 water and dust resistance, Metal Enclosure, PC, MAC & TypeC Smartphone Compatible, 5Y Warranty,External SSD","<a href=""https://www.amazon.in/dp/B08GV4YYV7"">SanDisk 2TB Extreme Pro Portable SSD 2000MB/s R/ W, Upto 3 meter drop protection with IP65 water and dust resistance, Metal Enclosure, PC, MAC & TypeC Smartphone Compatible, 5Y Warranty,External SSD</a>"
₹11.,"₹10,750","₹21,499",2 TB,,External,SSD,New,"Samsung T9 Portable External SSD 2TB, USB 3.2 Gen 2x2, up to 2,000 MB/s Read Speed, Reliable Storage for Professional Creators - videographers, Graphic Designers, Artists, MU-PG2T0B/WW, Black","<a href=""https://www.amazon.in/dp/B0CGH7WSVD"">Samsung T9 Portable External SSD 2TB, USB 3.2 Gen 2x2, up to 2,000 MB/s Read Speed, Reliable Storage for Professional Creators - videographers, Graphic Designers, Artists, MU-PG2T0B/WW, Black</a>"
₹11.,"₹10,781","₹1,380",128 GB,5 years,SD,Flash,New,Gigastone 128GB SD Card UHS-I U1 Class 10 SDXC Memory Card High Speed Full HD Video Canon Nikon Sony Pentax Kodak Olympus Panasonic Digital Camera,"<a href=""https://www.amazon.in/dp/B00XREHKRW"">Gigastone 128GB SD Card UHS-I U1 Class 10 SDXC Memory Card High Speed Full HD Video Canon Nikon Sony Pentax Kodak Olympus Panasonic Digital Camera</a>"
₹11.,"₹10,799","₹10,799",1 TB,5 years,"External 3.5""",HDD,New,"Transcend 310C 1TB USB C & USB A External Portable SSD, Up to 1,050 MB/s, 5 Yr Warranty, Black, for iPhone 15 pro max, MacBook, Ipad, Laptop and Desktop TS1TESD310C","<a href=""https://www.amazon.in/dp/B0C3B32H9M"">Transcend 310C 1TB USB C & USB A External Portable SSD, Up to 1,050 MB/s, 5 Yr Warranty, Black, for iPhone 15 pro max, MacBook, Ipad, Laptop and Desktop TS1TESD310C</a>"
₹11.,"₹10,799","₹10,799",1 TB,3 years,External,SSD,New,"Samsung T7 Shield Portable SSD 1TB, USB 3.2 Gen2 External SSD, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE1T0S, Black","<a href=""https://www.amazon.in/dp/B09YHQ3YZ5"">Samsung T7 Shield Portable SSD 1TB, USB 3.2 Gen2 External SSD, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE1T0S, Black</a>"
₹11.,"₹10,922",₹699,64 GB,,microSD,Flash,New,"SanDisk Extreme 64GB microSDXC UHS-I, V30, 170MB/s Read,80MB/s Write, Memory Card for 4K Video on Smartphones, Action Cams and Drones","<a href=""https://www.amazon.in/dp/B0B2DDJGF8"">SanDisk Extreme 64GB microSDXC UHS-I, V30, 170MB/s Read,80MB/s Write, Memory Card for 4K Video on Smartphones, Action Cams and Drones</a>"
₹11.,"₹10,922",₹699,64 GB,3 years,SD,Flash,New,Western Digital WD Purple 64GB Surveillance and Security Camera Memory card for CCTV & WIFI Cameras (WDD064G1P0C),"<a href=""https://www.amazon.in/dp/B088CFSPV6"">Western Digital WD Purple 64GB Surveillance and Security Camera Memory card for CCTV & WIFI Cameras (WDD064G1P0C)</a>"
₹11.,"₹10,922",₹699,64 GB,5 years,USB,Flash,New,"SanDisk Ultra Dual Drive Go usb3.0 Type C Pendrive for Mobile (Black, 64 GB, 5Y - SDDDC3-064G-I35)","<a href=""https://www.amazon.in/dp/B0819ZJ44K"">SanDisk Ultra Dual Drive Go usb3.0 Type C Pendrive for Mobile (Black, 64 GB, 5Y - SDDDC3-064G-I35)</a>"
₹11.,"₹10,969","₹5,616",512 GB,3 years,External,SSD,New,HP P900 512GB Portable SSD Grey /512 GB/USB (3.2 Gen 2 x 2)/ (848U7AA) Grey,"<a href=""https://www.amazon.in/dp/B0C9MVZLM8"">HP P900 512GB Portable SSD Grey /512 GB/USB (3.2 Gen 2 x 2)/ (848U7AA) Grey</a>"
₹11.,"₹10,999","₹10,999",1 TB,3 years,External,SSD,New,"Samsung T7 Shield Portable SSD 1TB USB 3.2 Gen2 External SSD, Beige, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE1T0K","<a href=""https://www.amazon.in/dp/B09YHQYRWC"">Samsung T7 Shield Portable SSD 1TB USB 3.2 Gen2 External SSD, Beige, Up to 1,050MB/s, Rugged, IP65 Water & Dust Resistant, for Photographers, Content Creators and Gaming, Mac Compatible, MU-PE1T0K</a>"
₹11.,"₹10,999","₹10,999",1 TB,5 years,External,SSD,New,Crucial® X10 Pro 1TB Portable SSD,"<a href=""https://www.amazon.in/dp/B0C9WGGZT9"">Crucial® X10 Pro 1TB Portable SSD</a>"
₹11.,"₹11,099","₹11,099",1 TB,3 years,External,SSD,New,"Samsung T7 1TB Up to 1,050MB/s USB 3.2 Gen 2 (10Gbps, Type-C) External Solid State Drive (Portable SSD) Red (MU-PC1T0R)","<a href=""https://www.amazon.in/dp/B087DDP3L1"">Samsung T7 1TB Up to 1,050MB/s USB 3.2 Gen 2 (10Gbps, Type-C) External Solid State Drive (Portable SSD) Red (MU-PC1T0R)</a>"
₹11.,"₹11,100","₹11,100",1 TB,5 years,M.2,NVMe,New,"Samsung 990 PRO SSD 1TB PCIe 4.0 M.2 Internal Solid State Drive, Fastest Speed for Gaming, Heat Control, Direct Storage and Memory Expansion for Video Editing, Heavy Graphics, MZ-V9P1T0B","<a href=""https://www.amazon.in/dp/B0B9C3ZVHR"">Samsung 990 PRO SSD 1TB PCIe 4.0 M.2 Internal Solid State Drive, Fastest Speed for Gaming, Heat Control, Direct Storage and Memory Expansion for Video Editing, Heavy Graphics, MZ-V9P1T0B</a>"
₹11.,"₹11,131","₹5,699",512 GB,10 years,SD,Flash,New,"SAMSUNG PRO Plus Full Size 512GB SDXC Memory Card, Up to 180 MB/s Reads/Writes, Full HD & 4K UHD, UHS-I, C10, U3, V30 for DSLR, Mirrorless Cameras, PCs, MB-SD512S/APC","<a href=""https://www.amazon.in/dp/B0CNXFG6K1"">SAMSUNG PRO Plus Full Size 512GB SDXC Memory Card, Up to 180 MB/s Reads/Writes, Full HD & 4K UHD, UHS-I, C10, U3, V30 for DSLR, Mirrorless Cameras, PCs, MB-SD512S/APC</a>"
₹11.,"₹11,324","₹2,899",256 GB,,microSD,Flash,New,"SanDisk Extreme Pro 256GB microSDXC UHS-I, V30, 200MB/s Read, 140MB/s Write, Memory Card for 4K Video on Smartphones, Action Cams and Drones","<a href=""https://www.amazon.in/dp/B09X7DMBVF"">SanDisk Extreme Pro 256GB microSDXC UHS-I, V30, 200MB/s Read, 140MB/s Write, Memory Card for 4K Video on Smartphones, Action Cams and Drones</a>"
₹11.,"₹11,456","₹5,499",480 GB,3 years,Internal,SSD,New,Crucial BX500 480GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT480BX500SSD1),"<a href=""https://www.amazon.in/dp/B07G3KGYZQ"">Crucial BX500 480GB 3D NAND SATA 6.35 cm (2.5-inch) SSD (CT480BX500SSD1)</a>"
₹11.,"₹11,480","₹2,939",256 GB,,SD,Flash,New,SanDisk Extreme SD UHS I 256GB Card for 4K Video for DSLR and Mirrorless Cameras 180MB/s Read & 130MB/s Write,"<a href=""https://www.amazon.in/dp/B09X7DGDQ7"">SanDisk Extreme SD UHS I 256GB Card for 4K Video for DSLR and Mirrorless Cameras 180MB/s Read & 130MB/s Write</a>"
₹12.,"₹11,521","₹5,899",512 GB,3 years,External,SSD,New,"Silicon Power PX10, 512GB Portable SSD Up to 1050MB/s, Compact Pocket-Size USB 3.2 Gen 2, Type-C, External Solid State Drive, Black","<a href=""https://www.amazon.in/dp/B0CQ7SZ8RW"">Silicon Power PX10, 512GB Portable SSD Up to 1050MB/s, Compact Pocket-Size USB 3.2 Gen 2, Type-C, External Solid State Drive, Black</a>"
₹12.,"₹11,521","₹5,899",512 GB,3 years,External,SSD,New,"Silicon Power PX10, 512GB Portable SSD Up to 1050MB/s, Compact Pocket-Size USB 3.2 Gen 2, Type-C, External Solid State Drive, Pink","<a href=""https://www.amazon.in/dp/B0CQ7V4M55"">Silicon Power PX10, 512GB Portable SSD Up to 1050MB/s, Compact Pocket-Size USB 3.2 Gen 2, Type-C, External Solid State Drive, Pink</a>"
₹12.,"₹11,531",₹369,32 GB,1 year,microSD,Flash,New,"Amazon Basics 32GB MicroSDHC Memory Card with Adapter, Upto 98MB/s, IPX6, Temperature & Shock Resistant","<a href=""https://www.amazon.in/dp/B0B9XV7KZX"">Amazon Basics 32GB MicroSDHC Memory Card with Adapter, Upto 98MB/s, IPX6, Temperature & Shock Resistant</a>"
₹12.,"₹11,531",₹369,32 GB,10 years,microSD,Flash,New,"HP 32GB MicroSD Memory Card SDHC mi210 Class 10, UHS-I, U1 Card, Upto 100MB/s R, 2 Y Warranty","<a href=""https://www.amazon.in/dp/B07DJLFMPS"">HP 32GB MicroSD Memory Card SDHC mi210 Class 10, UHS-I, U1 Card, Upto 100MB/s R, 2 Y Warranty</a>"
₹12.,"₹11,562","₹1,480",64 GB x2,5 years,SD,Flash,New,"Gigastone 64GB SD Card 2 Pack, UHS-I U1 Class 10 SDXC Memory Card High Speed Full HD Video Canon Nikon Sony Pentax Kodak Olympus Panasonic Digital Camera","<a href=""https://www.amazon.in/dp/B07XBYPJJR"">Gigastone 64GB SD Card 2 Pack, UHS-I U1 Class 10 SDXC Memory Card High Speed Full HD Video Canon Nikon Sony Pentax Kodak Olympus Panasonic Digital Camera</a>"
